ID,GENDER,MARITALSTATUS,NUMCHILDREN,ESTINCOME,CAROWNER,AGE,MONTHSASCUSTOMER,LOYALTYSCHEME,LASTBILLAMOUNT,AVGMONTHLYSPEND
2519,F,Single,0,15376,Y,29,105,Y,60.46,60.71
2701,M,Single,0,84857,N,19,15,Y,105.68,105.68
2748,M,Married,2,16591,Y,41,49,N,121.41,122.41
2762,M,Married,2,2430,Y,40,63,N,86.46,86.46
2860,M,Married,0,95687,Y,71,40,N,127.07,127.23
2950,M,Married,2,59847,Y,24,52,N,110.3,110.3
3055,M,Single,0,74092,Y,30,82,Y,88.91,89.38
3090,M,Single,3,96168,Y,20,23,Y,103.29,103.29
3102,F,Married,1,95382,N,40,108,N,146.82,146.82
3104,F,Single,2,55259,Y,20,11,Y,100.38,100.38
3123,F,Single,0,7514,N,18,7,N,43.44,43.98
3149,M,Single,0,59852,N,51,108,N,43.28,43.38
3182,F,Single,0,22298,N,28,27,Y,68.67,70.44
3189,M,Single,0,27991,N,20,18,Y,147.3,149.77
3213,M,Single,0,42438,N,23,39,Y,101.8,101.8
3237,M,Married,5,22844,Y,47,48,N,115.42,115.79
3252,F,Married,0,20626,N,38,66,N,81.35,81.35
3354,M,Single,0,82834,Y,29,58,Y,82.34,82.34
3368,F,Married,0,93231,Y,29,30,N,117.27,119.28
3377,M,Single,0,64955,Y,21,38,Y,137.8,139.26
3421,F,Married,8,40595,Y,44,35,N,122.18,122.53
3426,F,Married,0,31604,Y,36,54,N,146.62,147.85
3428,F,Married,2,60057,Y,40,81,N,174.48,176.71
3432,M,Married,1,94386,Y,45,90,N,127.92,128.42
3439,F,Single,0,24399,Y,18,9,Y,86.51,92.25
3441,M,Single,0,94526,N,30,51,Y,107.85,108.89
3481,M,Single,1,68513,N,24,41,Y,108.18,108.18
3507,F,Single,1,29573,N,29,119,N,41.84,41.92
3516,M,Married,0,97363,N,53,103,N,149.47,149.62
3542,M,Married,3,61091,Y,50,81,N,89.98,90.32
3622,M,Married,0,30927,Y,23,20,N,116.65,119.4
3634,M,Married,5,297197,Y,50,58,N,119.72,119.83
3648,M,Married,0,18445,Y,64,56,N,148.99,150.33
3711,F,Married,2,139233,Y,32,13,N,144.43,144.43
3725,F,Single,2,28013,Y,24,77,Y,191.7,191.7
3743,F,Single,1,96776,N,24,11,N,40.82,41.72
3750,M,Married,1,66739,Y,26,49,N,178.61,179.35
3756,M,Married,2,2838,N,50,58,N,86.15,86.38
3768,M,Married,0,92477,Y,44,70,N,88.83,89.29
3777,M,Married,1,61637,N,32,24,N,81.01,81.69
3815,F,Single,0,53284,Y,23,49,Y,65.64,66.96
3826,F,Single,1,41494,Y,22,41,Y,103.52,103.52
3835,M,Married,2,611163,Y,26,14,N,89.05,92.96
3840,F,Single,0,10423,N,21,7,Y,62.78,62.78
3860,F,Married,1,66020,Y,36,28,N,126.63,128.53
3886,M,Single,2,65053,Y,25,94,Y,64.7,64.7
3910,F,Single,1,301533,Y,46,34,Y,88.74,89.71
3946,M,Single,2,18694,Y,19,24,Y,83.86,85.96
3958,F,Single,1,95467,Y,23,13,Y,80.71,81.03
4019,M,Single,0,34028,Y,29,72,N,49.14,49.14
4031,M,Married,1,87726,Y,46,102,N,125.24,125.31
4086,M,Married,2,24946,N,47,51,N,179.5,180.21
4132,M,Single,0,90229,Y,29,96,N,43.27,43.43
4135,F,Married,0,215146,Y,43,17,N,149.61,152.47
4239,F,Married,2,555273,Y,32,75,N,84.7,85.44
4288,M,Married,2,68733,Y,25,36,N,83.02,83.26
4289,F,Married,4,7650,N,47,41,N,114.79,115.77
4307,M,Married,0,20530,Y,38,28,N,112.33,112.54
4311,F,Single,0,332215,N,27,15,Y,87.92,88.22
4313,M,Married,1,24342,Y,28,82,N,174.7,175.01
4314,M,Single,0,206134,N,25,79,N,49.01,49.66
4318,M,Single,2,5399,Y,21,31,N,48.74,48.98
4339,F,Single,0,3863,N,20,10,Y,106.57,106.57
4353,F,Married,2,49280,Y,24,17,N,142.55,142.97
4385,M,Single,7,607226,Y,25,68,Y,104.16,104.67
4403,F,Married,0,6865,Y,53,3,N,124.13,137.83
4428,F,Married,0,40872,Y,49,12,N,84.92,89.64
4470,M,Married,0,391172,Y,53,80,N,211,211.14
4493,M,Married,0,12876,Y,73,46,N,120.35,121.28
4549,M,Married,0,39106,Y,51,56,N,149.94,149.94
4570,F,Single,0,246180,Y,25,84,N,46.85,47.24
4574,F,Single,1,22621,Y,28,28,Y,86.63,86.94
4596,M,Married,1,36968,Y,48,52,N,177,177.81
4610,F,Single,0,84020,Y,24,83,Y,89.53,89.53
4616,M,Married,0,21525,Y,32,117,N,174.33,174.33
4639,M,Single,1,617509,Y,24,17,Y,93.3,93.58
4666,M,Married,2,37296,N,41,94,N,210.5,210.5
4689,F,Single,0,76377,N,21,6,N,44.33,44.33
4740,M,Single,0,95594,Y,26,89,Y,81.59,81.59
4811,M,Single,2,57117,Y,23,13,Y,102.86,103.26
4838,M,Married,0,494860,Y,85,116,N,176.46,176.83
4860,M,Married,2,84732,N,34,66,N,86.24,86.24
4866,F,Married,1,27345,Y,35,103,N,177.35,177.77
4877,F,Married,0,81321,Y,33,117,N,175.68,176.36
4884,F,Single,1,7801,Y,29,7,N,67.4,72.61
4920,F,Single,1,7448,Y,23,21,Y,120.1,120.99
4938,F,Married,1,10374,Y,51,49,N,176.33,176.51
4939,F,Married,1,36618,Y,38,12,N,209.9,212.97
4976,M,Single,2,15227,Y,19,24,Y,162.3,164.02
4990,F,Married,0,54708,Y,29,114,N,118.25,118.72
4995,F,Married,1,12843,Y,27,51,N,179.96,180.67
5016,B,Married,0,80778,Y,53,16,N,91.1,92.04
5033,F,Single,2,64802,N,22,10,Y,104.4,104.4
5067,F,Single,1,595,Y,30,79,Y,100.54,101.67
5075,M,Married,1,40726,Y,26,10,N,88.29,88.74
5150,F,Married,1,56931,Y,29,34,N,175.25,176.03
5241,F,Married,6,73110,N,32,67,N,178.11,178.52
5245,M,Single,1,14769,Y,27,66,Y,106.9,107.31
5261,M,Single,1,50338,Y,18,11,Y,101.77,101.77
5285,M,Married,2,228422,Y,36,80,N,149.31,149.87
5312,M,Married,0,86392,Y,40,94,N,170.65,171.29
5405,F,Married,0,76790,Y,51,35,N,115.65,118.29
5428,F,Single,0,65687,Y,63,59,N,42.7,42.81
5626,F,Single,0,91541,Y,30,51,Y,85.17,85.58
5732,M,Single,1,171400,Y,21,19,Y,80.52,80.74
5771,F,Single,1,47577,Y,23,43,Y,65.98,66.75
5840,M,Single,1,491471,Y,22,52,Y,106.23,106.23
5842,M,Married,0,8239,Y,23,29,N,84.36,86.49
5865,M,Married,1,43028,Y,42,99,N,124.84,125.29
5876,M,Single,0,55742,Y,29,40,Y,81.02,82.22
5901,M,Married,0,4104,Y,47,36,N,88.7,89.08
5912,F,Married,8,578570,N,32,49,N,150,150.02
5917,M,Single,1,80181,N,18,2,Y,87.34,87.34
5920,F,Married,0,16389,Y,34,96,N,117.45,118.49
5965,M,Married,0,34748,Y,26,90,N,171.54,172.12
6017,M,Married,1,29683,Y,40,34,N,111.72,112.05
6075,F,Married,1,31646,N,50,70,N,123.19,123.37
6122,M,Single,2,36272,Y,24,45,Y,69.43,70.95
6170,F,Single,0,41147,N,29,60,Y,108.15,108.99
6189,M,Single,2,22350,N,20,35,Y,89.05,89.18
6202,M,Married,0,54481,Y,58,96,N,85.58,86.34
6215,F,Single,0,85769,Y,25,48,Y,100.93,100.93
6235,F,Married,8,43515,N,42,10,N,234.9,241.12
6248,F,Single,1,21282,Y,20,28,N,40.55,41.76
6312,F,Single,0,51429,Y,27,74,Y,68.15,68.93
6369,F,Single,1,71022,Y,28,67,Y,65.57,65.98
6370,M,Single,0,910626,Y,21,13,Y,125.3,125.79
6375,F,Single,1,11773,Y,18,2,N,42.83,63.55
6376,F,Married,0,87223,Y,35,19,N,178.8,180.59
6386,M,Married,0,16536,Y,41,24,N,170.06,171.53
6430,M,Single,0,61682,Y,25,73,Y,64.4,64.4
6438,M,Single,1,28521,N,20,29,Y,111.7,113.38
6468,M,Married,4,63885,Y,43,111,N,172.81,173.29
6525,F,Single,0,557671,Y,27,39,Y,80.8,81.01
6561,M,Single,1,8266,Y,21,45,Y,102.25,102.25
6602,M,Single,1,65133,Y,18,5,N,41.18,51.66
6634,M,Single,0,85957,N,26,99,N,88,88.15
6701,M,Married,0,10584,N,35,16,N,114.06,117.02
6707,M,Married,0,97499,Y,32,11,N,126.05,128.96
6797,M,Married,0,69856,Y,42,112,N,116.17,116.85
6854,F,Single,0,26602,Y,30,111,Y,86.4,86.44
6884,F,Single,0,68833,Y,28,93,Y,82.54,83.26
6894,M,Married,1,517427,Y,44,48,N,149.65,149.81
6923,M,Married,1,87302,Y,48,2,N,176.09,176.09
6947,M,Single,0,70528,N,23,22,Y,68.61,68.61
6959,M,Married,3,80983,Y,42,87,N,125.96,126.11
6977,F,Married,5,97029,Y,45,98,N,112.19,112.6
6989,F,Single,0,88090,N,22,7,Y,107,113.86
7085,F,Single,0,82853,Y,28,36,N,41.75,41.87
7095,M,Married,1,38601,N,45,8,N,171.19,171.2
7155,F,Single,1,27018,N,25,26,N,48.58,48.77
7193,F,Single,0,3176,N,18,7,N,85.9,90.15
7214,F,Single,0,208539,N,19,24,Y,67.95,70.13
7215,M,Married,2,20092,Y,43,49,N,176.54,177.17
7222,F,Married,0,654040,Y,85,80,N,205.3,205.75
7306,F,Married,1,586315,Y,44,21,N,87.06,87.06
7312,B,Single,0,48330,Y,22,50,Y,66.8,67.77
7339,M,Married,0,60551,N,31,89,N,118.65,119.34
7393,F,Single,2,27956,Y,24,63,N,48.97,49.22
7394,M,Single,1,52758,Y,27,73,Y,85.92,87.16
7580,M,Married,2,37822,Y,34,90,N,168,168.2
7598,M,Married,1,86181,Y,48,48,N,148.21,149.45
7715,M,Married,0,447670,N,36,95,N,144.84,145.3
7743,F,Single,1,50071,N,20,30,Y,105.1,106.27
7748,F,Single,0,70013,N,25,89,Y,103.8,104.06
7795,M,Single,2,5610,Y,18,6,Y,100.12,106.95
7824,F,Single,2,76185,Y,28,104,Y,108.81,109.08
7870,M,Single,3,37561,N,22,35,Y,103.21,104.53
7901,F,Single,2,74023,Y,20,20,Y,104.91,106.97
7924,M,Married,3,83122,Y,39,67,N,110.31,110.41
7961,F,Single,0,58859,N,22,58,Y,103.93,104.29
8044,F,Single,9,47141,N,28,3,Y,148.7,148.7
8090,M,Single,1,63682,Y,27,17,Y,107.15,110.37
8101,M,Married,1,91195,N,27,5,N,80.19,91.92
8220,F,Married,2,37292,N,51,43,N,84.87,85.63
8227,F,Married,2,77362,N,30,47,N,178.36,180.12
8241,F,Single,1,14483,N,30,45,Y,86.3,87.4
8340,F,Single,1,35205,Y,18,8,Y,66.43,66.43
8342,F,Married,1,75643,N,68,73,N,117.21,117.48
8369,M,Married,0,69858,Y,34,67,N,149.99,151.34
8381,F,Single,0,39628,Y,26,7,Y,83.88,88.11
8385,F,Married,0,988,Y,36,25,N,126.81,127.32
8392,M,Single,0,22138,Y,20,6,Y,69.29,71.27
8413,M,Married,2,99843,Y,52,119,N,120.3,121.18
8421,F,Single,0,13898,N,29,115,Y,66.74,67.01
8495,F,Married,0,46365,Y,31,66,N,87.12,87.12
8595,M,Married,0,23612,Y,52,28,N,145.57,145.57
8644,M,Married,1,56662,Y,52,38,N,124.87,125.2
8673,F,Married,0,35841,N,35,23,N,147.84,148.17
8725,F,Married,0,81796,Y,59,47,N,119.24,119.63
8736,M,Single,0,38814,Y,94,76,Y,60.52,60.77
8742,F,Married,1,75011,N,49,15,N,85.16,85.73
8749,M,Single,0,6026,Y,25,3,Y,103.73,106.41
8754,M,Married,2,50678,Y,50,69,N,126.6,127.65
8757,F,Single,0,72103,N,21,42,Y,67.48,67.73
8778,F,Married,0,92284,N,33,75,N,128.11,128.54
8818,F,Single,0,74956,N,84,86,Y,105.31,106.23
8908,F,Single,0,28,N,26,24,Y,69.42,71.59
8909,M,Married,1,97523,Y,47,93,N,176.82,177.49
8959,F,Married,1,1198,N,47,116,N,179.1,179.1
8965,F,Single,0,22403,Y,22,31,N,47.26,48.87
8984,M,Single,0,79080,N,28,86,Y,64.75,64.88
8997,F,Single,0,31003,Y,19,16,N,44.78,44.78
9011,F,Single,1,97079,N,29,54,Y,80.98,80.98
9020,M,Married,2,20022,Y,34,34,N,160.2,160.68
9025,M,Married,0,78280,N,48,2,N,82.69,82.69
9027,M,Married,2,943165,N,36,50,N,175.13,175.31
9039,M,Single,1,31376,Y,34,3,Y,102.45,102.45
9048,M,Single,0,59286,Y,69,84,Y,84.01,84.77
9066,M,Single,0,96904,N,20,32,Y,68.28,68.39
9069,F,Single,0,22875,Y,23,56,N,40.72,40.87
9136,F,Married,0,84230,N,54,58,N,116.9,117.42
9147,F,Married,1,61739,Y,34,70,N,130.8,131.93
9150,M,Married,1,38341,N,23,59,N,146.62,147.9
9188,M,Single,2,2314,Y,26,23,Y,89.31,90.09
9222,M,Married,1,73934,Y,41,56,N,147.87,147.87
9352,F,Married,0,78452,Y,24,82,N,121.23,122.35
9416,M,Single,2,41613,N,19,12,Y,66.48,66.48
9430,F,Married,1,62568,Y,30,36,N,175.75,175.75
9436,F,Single,0,84976,N,22,22,Y,89.13,89.77
9553,M,Married,1,64258,Y,46,61,N,88.75,89.51
9634,F,Single,2,44251,Y,18,6,Y,103.01,103.01
9635,F,Single,0,92916,N,26,14,Y,64.21,66.41
9688,M,Single,1,83078,Y,21,7,Y,88.41,88.41
9710,F,Single,0,50891,Y,21,32,Y,65.63,65.84
9765,M,Single,0,31462,N,24,8,Y,88.34,90.42
9805,F,Single,0,5891,Y,18,4,N,89.9,89.9
9809,M,Single,0,46409,N,72,104,Y,83.22,83.55
9816,F,Single,0,98912,Y,26,31,Y,100.65,100.65
9850,M,Single,0,807634,Y,30,80,N,41.68,41.68
9860,F,Married,0,602076,Y,44,85,N,120.84,121.4
9883,M,Single,0,4893,Y,19,2,Y,64.5,79.68
9901,F,Single,0,126285,Y,30,66,Y,67.95,67.95
9949,M,Single,0,24136,Y,30,1,Y,105.43,105.43
10006,M,Single,1,28809,Y,25,40,Y,64.7,64.95
10014,F,Married,0,48415,Y,39,52,N,162.3,162.93
10067,F,Single,0,90279,Y,19,5,Y,102.91,102.91
10070,F,Single,0,93320,Y,23,8,N,48.07,48.07
10103,M,Single,0,890709,Y,28,21,N,42.2,42.51
10114,F,Single,5,12029,Y,28,53,N,41.19,41.19
10124,M,Single,1,725913,Y,90,42,N,42.31,43.43
10181,F,Single,1,906604,N,30,117,Y,107.89,109.22
10191,M,Married,0,29670,N,30,18,N,149.33,151.24
10193,F,Married,1,28632,Y,27,50,N,80.58,80.83
10204,M,Single,0,706689,Y,19,20,Y,65.62,65.62
10218,M,Single,1,865654,Y,22,31,Y,82.6,82.6
1022,M,Married,0,30339,Y,42,15,N,173.41,173.41
10270,M,Single,0,81917,Y,84,84,Y,60.87,61.79
10315,F,Single,1,31511,Y,18,7,Y,85.68,89.32
1032,F,Married,2,10360,Y,37,53,N,113.56,114.66
1037,F,Married,0,823424,Y,73,41,N,142.78,143.31
10391,M,Married,0,16898,Y,83,114,N,141.63,141.93
10402,F,Married,0,25185,N,47,88,N,114.67,115.24
10405,F,Single,0,66505,Y,18,12,Y,69.46,69.46
10410,M,Married,1,75726,N,37,109,N,146.67,147.21
10420,F,Married,2,76403,Y,48,42,N,126.2,126.66
10434,F,Married,0,1435,N,35,59,N,129.06,129.1
1047,F,Single,1,22412,Y,26,103,Y,106.18,106.18
10545,M,Single,1,78808,Y,24,30,N,45.25,47.06
10558,M,Single,1,77931,Y,18,11,Y,60.19,60.47
1056,F,Single,1,66205,Y,24,50,Y,93.8,94.09
10590,M,Married,0,25391,N,24,59,N,171.77,172.18
10620,F,Married,7,32742,N,35,68,N,145.16,146.09
10623,F,Single,1,60211,Y,27,17,N,47.85,50.45
10625,F,Single,0,34842,Y,21,11,Y,86.1,86.1
10626,M,Married,0,67050,Y,42,17,N,129.85,132.55
10638,M,Married,8,45256,Y,31,22,N,125.8,126.09
1066,M,Single,0,9753,Y,21,6,Y,69.48,69.48
10679,M,Married,0,28698,Y,43,49,N,142.72,143.83
10715,F,Married,1,70799,Y,31,40,N,149.71,150.28
10739,M,Single,0,38396,Y,23,1,Y,103.41,103.41
10763,M,Single,2,88196,Y,22,11,N,47.4,51.95
10809,M,Married,9,25635,Y,30,40,N,177.55,177.94
10811,M,Single,0,12404,Y,28,68,N,44.95,45.46
10814,F,Married,0,95163,Y,68,14,N,178.19,178.19
10879,F,Single,0,55424,Y,61,48,Y,108.72,109.63
10902,M,Single,2,18371,Y,21,40,Y,106.38,106.38
10967,F,Married,9,34322,Y,32,35,N,80.48,80.71
10997,F,Married,1,36229,Y,47,96,N,235.3,235.8
11019,F,Married,0,960314,Y,36,49,N,82.56,82.56
11079,F,Single,0,15198,Y,19,6,Y,61.74,61.74
11102,M,Married,0,121764,N,37,87,N,114.18,115.17
11136,M,Married,1,54786,N,33,63,N,177.14,177.29
11151,M,Married,0,2720,N,52,84,N,174.89,176.2
11155,F,Single,1,44733,Y,23,19,N,41.28,42.2
11162,M,Single,1,36259,N,25,40,Y,103.12,103.81
11164,F,Single,0,42889,Y,22,36,Y,81.07,81.3
11168,M,Single,0,983858,Y,69,26,Y,61.92,61.92
11169,M,Married,0,5499,N,54,36,N,164.8,166.75
11175,M,Married,2,104,Y,31,90,N,174.17,174.76
11216,M,Married,0,80731,N,25,75,N,122.38,122.79
11217,F,Single,1,30210,N,20,13,Y,62,65.47
11231,F,Single,1,73446,Y,20,13,N,47.23,49.03
11297,M,Married,1,26990,N,28,24,N,143.54,143.54
11406,M,Single,0,89263,N,22,6,N,49.33,49.33
1144,M,Single,1,489227,N,23,42,N,47.41,47.7
1145,F,Single,0,49982,Y,28,53,Y,105.25,105.28
11470,M,Single,1,84737,N,27,2,N,48.86,58.48
11471,M,Married,2,68922,Y,38,93,N,81.84,82.28
11517,F,Married,0,3374,N,33,69,N,116.24,117.26
11540,F,Single,1,167868,Y,24,29,Y,68.62,69.55
11562,M,Married,0,56333,Y,23,63,N,145.52,145.84
11601,M,Single,1,86904,N,23,30,Y,103.62,103.96
11687,M,Married,5,32371,Y,48,60,N,148.73,149.13
11704,M,Single,1,35082,Y,22,25,Y,129.3,129.56
11705,F,Single,0,29356,N,21,40,Y,83.41,83.41
1177,M,Married,2,43189,Y,42,51,N,192.9,193.66
1181,F,Married,0,77826,N,50,9,N,149.99,149.99
11814,M,Married,2,75721,N,23,63,N,230.3,231.22
11817,F,Married,2,22359,Y,34,11,N,81.55,81.55
1206,M,Married,1,24303,Y,33,116,N,175.01,176.77
1281,M,Married,0,58044,Y,53,17,N,89.52,89.86
1296,M,Married,0,4369,Y,49,51,N,114.35,115.17
1361,F,Married,0,79831,N,53,107,N,175.67,175.79
1396,F,Single,0,63461,Y,30,29,N,47.61,49.55
1405,M,Married,0,53082,Y,52,67,N,123.18,123.18
1430,M,Single,1,36691,Y,20,13,Y,101.29,105.76
1451,M,Married,1,92562,Y,50,101,N,113.4,114.39
1538,F,Married,9,28882,N,52,13,N,266.7,266.7
1544,M,Single,2,3401,N,21,1,Y,107.64,107.64
1548,F,Married,1,66828,Y,51,108,N,172.68,172.68
1564,M,Married,1,95273,Y,34,7,N,127.42,133.33
1598,F,Single,1,82869,Y,18,3,N,46.94,46.94
1601,F,Single,0,88941,Y,26,45,Y,109.25,109.42
1652,M,Single,0,70486,N,24,49,Y,65.89,66.19
1683,F,Single,0,666588,Y,30,94,Y,89.63,90.4
1713,M,Married,0,38107,Y,53,83,N,85.81,86.13
1716,B,Married,0,2263,Y,46,81,N,125.1,125.57
1729,F,Single,0,63934,Y,25,10,Y,101.61,101.61
1768,F,Married,0,19719,Y,53,116,N,127.84,127.96
1796,F,Married,2,51270,Y,29,77,N,82.59,82.59
1866,M,Married,0,5946,Y,33,1,N,127.78,127.78
1881,M,Married,2,99831,Y,41,50,N,141,141.82
1894,M,Single,2,6809,Y,18,2,N,117.9,136.09
1927,F,Married,2,9381,Y,41,11,N,125.15,125.72
1931,M,Married,1,67574,Y,33,85,N,121.51,122.09
1940,F,Single,0,21431,Y,24,46,Y,65.9,66.05
1950,F,Single,0,58015,Y,29,103,Y,82.14,82.86
1980,F,Single,2,49730,Y,30,48,Y,67.05,68.16
1983,F,Single,0,302297,Y,22,35,Y,103.9,105.03
1990,M,Married,0,14846,Y,29,11,N,129.07,129.07
2018,F,Single,0,715208,Y,18,6,Y,105.08,105.08
2042,M,Married,2,34061,Y,26,2,N,119.07,121.7
2090,M,Married,2,31492,Y,45,36,N,171.49,171.73
2123,M,Single,0,96106,N,21,40,Y,107.65,108.18
2137,M,Married,1,87050,Y,26,46,N,114.54,114.54
2198,M,Married,1,80766,Y,48,43,N,115.12,115.26
2216,M,Married,0,7858,N,36,83,N,112.33,113.11
2290,M,Married,0,42979,Y,38,92,N,170.14,171.62
2315,F,Single,0,79294,Y,29,62,Y,69.66,70.7
2345,M,Single,0,523308,Y,65,52,Y,80.49,80.8
2348,F,Single,1,74109,Y,25,39,N,62.9,63.15
2401,F,Married,0,93851,Y,50,9,N,145.07,145.07
2429,M,Single,2,79233,Y,18,4,Y,101.91,102.61
2456,F,Single,0,70261,N,18,11,Y,60.18,60.18
2569,F,Single,2,93208,N,23,53,Y,103.36,104.09
2660,F,Single,0,189004,Y,27,12,Y,106.92,106.96
2671,F,Single,0,19043,Y,18,5,Y,65.69,68.4
2716,M,Married,1,61254,Y,25,45,N,170.08,172.43
2749,F,Married,2,7559,Y,30,28,N,117.51,119.32
2845,F,Married,1,12999,N,38,52,N,87.25,87.51
2855,F,Single,0,11163,Y,18,12,Y,88.93,93.64
2947,M,Single,0,21078,Y,23,12,Y,67.99,67.99
2951,M,Married,2,489499,Y,47,111,N,120.11,120.55
3039,F,Single,0,65594,Y,42,25,Y,85.83,87.37
3052,M,Married,2,89001,Y,25,72,N,197.5,198.43
3111,M,Married,5,90191,Y,34,47,N,148.81,150.88
3155,M,Single,2,12833,Y,21,32,Y,67.01,68.8
3163,F,Married,1,4352,Y,24,3,N,89.3,89.3
3166,M,Married,2,82758,Y,48,15,N,209.5,210.97
3198,F,Single,0,36418,Y,30,22,Y,83.78,83.78
3218,M,Married,1,20928,Y,38,112,N,144.57,145.1
3236,M,Married,0,85110,Y,35,88,N,178.3,178.61
3276,N,Single,0,36531,Y,26,59,N,45.6,45.99
3308,F,Single,1,407716,N,20,15,N,42.24,42.24
3325,F,Married,1,88564,N,39,8,N,83.84,84.64
3364,F,Married,0,95640,N,35,89,N,111.31,111.9
3436,F,Single,0,51893,Y,29,81,Y,61.3,62.17
3452,M,Married,0,61260,Y,74,45,N,112.83,113.09
3788,M,Married,1,12868,Y,44,82,N,111.16,111.16
3809,M,Married,1,23412,Y,50,48,N,149.56,150.03
3850,F,Married,0,714957,Y,33,100,N,171.47,172.08
3884,F,Married,0,49656,Y,46,51,N,175.08,176.9
3915,M,Married,3,73684,Y,29,72,N,124.73,125.11
3952,M,Married,0,91680,Y,29,19,N,112.49,115.63
4000,M,Married,2,11938,N,35,18,N,89.95,90.11
4004,M,Single,4,36849,Y,26,10,N,42.66,42.66
4119,M,Married,0,3376,Y,30,56,N,84.81,85.23
4127,M,Single,1,30694,Y,23,28,Y,67.57,67.7
4169,M,Single,0,8323,Y,18,11,Y,63.44,63.44
4172,F,Married,0,35968,N,32,4,N,126.94,126.94
4218,M,Single,0,249795,Y,74,7,Y,66.95,71.26
4242,F,Single,0,3184,Y,26,26,Y,81.07,81.7
4293,F,Single,0,35883,Y,20,30,N,46.86,46.86
4335,F,Single,2,12362,N,26,91,Y,140.7,141.18
4396,F,Single,0,25949,Y,29,20,Y,87.99,88.21
4475,F,Married,2,20098,Y,51,33,N,205.6,206.23
4553,F,Married,0,53436,Y,23,36,N,83.4,83.64
4559,M,Married,2,12179,Y,31,2,N,179.13,197.18
4567,M,Married,0,945074,Y,47,39,N,112.67,114.2
4613,F,Single,0,88689,Y,56,109,Y,68.27,68.4
4649,M,Married,1,445833,N,25,1,N,125.51,125.51
4657,M,Single,0,67381,N,44,16,Y,106.68,109.56
4669,F,Married,0,75064,Y,32,89,N,112.77,112.77
4711,M,Married,0,2547,Y,36,6,N,111.96,111.96
4718,F,Married,0,45000,N,54,29,N,143.84,144.09
4723,M,Married,2,47870,N,35,98,N,114.37,114.37
4728,M,Married,0,720681,Y,33,66,N,176.75,177.42
4786,F,Single,1,57331,Y,23,67,Y,82.36,83.2
4835,M,Married,0,31823,Y,54,6,N,122.04,126.2
4851,F,Single,0,67766,Y,28,20,Y,105.03,107.81
4870,F,Single,1,30213,Y,25,57,Y,106.03,107.89
4880,M,Married,2,481225,Y,50,62,N,174.43,175
4932,F,Single,0,154819,Y,18,11,Y,60.57,60.57
5036,M,Married,1,91837,Y,34,22,N,140.99,141.96
5049,M,Married,1,46801,N,38,113,N,141.97,142.23
5059,M,Married,5,80604,Y,48,63,N,147.09,147.09
5064,F,Married,0,542661,Y,27,112,N,129.89,130.01
5198,M,Married,2,41243,Y,25,58,N,122.68,122.79
5221,F,Single,1,83193,Y,18,10,Y,102.09,107.96
5238,M,Married,0,31115,N,43,120,N,116.44,116.92
5300,F,Married,1,55733,N,27,23,N,178.36,179.92
5311,F,Married,1,9620,Y,32,36,N,118.57,118.57
5334,M,Married,2,69906,Y,48,38,N,140,140.56
5345,N,Single,0,810330,N,27,118,N,42.39,42.87
5361,F,Single,0,96741,N,26,86,N,44.05,44.39
5397,F,Single,0,89124,N,27,53,N,47.63,48.02
5399,F,Single,1,29053,N,24,50,Y,108.45,108.78
5448,F,Single,0,48597,Y,29,24,Y,87.64,87.64
5457,M,Single,0,83757,Y,41,67,Y,87.39,87.39
5500,F,Married,2,67102,Y,41,69,N,174.27,175.59
5501,F,Married,0,95256,Y,51,76,N,121.25,122.29
5524,M,Single,0,11346,Y,22,3,Y,84.76,84.76
5539,M,Single,1,43729,Y,21,24,Y,107.2,107.7
5590,M,Single,0,95746,Y,30,117,Y,69.33,69.76
5598,M,Married,0,82958,N,33,1,N,124.47,124.47
5668,F,Married,1,66210,N,29,15,N,146.92,147.9
5692,F,Married,1,43743,Y,68,39,N,146.73,147.3
5696,F,Single,0,637292,N,20,23,N,63,63
5706,M,Single,0,22143,Y,30,98,Y,62.54,62.54
5780,F,Married,0,10377,Y,41,43,N,120.75,122.1
5791,F,Single,0,9511,N,20,33,Y,67.11,67.11
5806,F,Married,0,16730,Y,38,79,N,121.42,121.89
5821,M,Married,0,20752,Y,37,99,N,200.8,201.31
5907,M,Single,1,645190,N,23,50,Y,86.51,86.77
5910,M,Married,1,92894,Y,44,32,N,88.14,88.8
5930,F,Married,0,23550,Y,27,57,N,112.95,114.28
5945,F,Single,0,81578,Y,28,92,N,44.21,45.03
6093,M,Single,0,92941,Y,28,57,Y,85.66,85.97
6095,F,Single,0,69615,Y,18,11,Y,85.65,86.89
6097,F,Married,2,16351,N,52,114,N,120.57,120.57
6104,M,Single,0,44920,Y,26,64,Y,87.78,87.78
6112,F,Single,0,71396,Y,28,69,Y,60.68,60.73
6171,M,Single,0,566488,N,19,7,Y,66.91,66.91
6213,F,Married,2,413149,Y,34,97,N,198.7,200.67
6239,F,Married,0,79833,Y,78,95,N,87.54,88.1
6245,F,Single,1,20152,Y,28,51,N,50.8,50.8
6253,F,Single,0,74266,Y,23,18,N,43.01,44.69
6284,M,Single,0,57187,Y,28,16,Y,66.23,66.23
6368,M,Single,0,39049,Y,18,6,Y,104.45,104.45
6416,M,Married,0,65408,N,53,33,N,114.83,115.03
6424,M,Married,0,85619,Y,33,97,N,128,129.13
